whiskyID,rev_ID,date,rating,text
1009,1009-275,20.11.2020,4.0,"Nosing: <Sherry> <Karamell> <Nüsse> <Zimt> <Nelke> <Getrocknete Früchte>  Very well integrated sherry cask influence. Sweet, caramel and nuts. Very light cinnamon and clove. Mixed dried fruit. Really benefits from sitting in the glass for 10 mins or so.  Taste: <Getrocknete Früchte> <Rosine> <Eiche> <Sherry>  Medium to dry arrival, but full bodied. Dried fruit, particularly raisin. Lots of well integrated oak. It doesn't really get spicy though, the oak is more of a background tannin affair.  Finish: <Eiche> <Sherry> <Getrocknete Früchte>  Long, lots of residual sherry, dried fruit and oak. Sweetens slightly over time, but still relatively dry.  Comment:  This is a very good example of an older sherry matured standard bottling. The fruitiness seen in the younger versions of Glenfarclas is a lot more subdued and integrated overall. The nose is very good, and hints at a lot sweeter malt than this actually is. The addition of a few drops of water teases out a bit of orange oil on the nose. The palate is very straightforward, lots of dried fruit and oak balancing each other out. It's quite full bodied, but dry after all this time in the cask. The finish is long and a decent continuation of the palate, but no real noteworthy changes in it. It goes to show the difference the additional age makes on a release, the younger releases of Glenfarclas are a lot more lively in their nature. This is a good first stop in trying older whisky though, as the release is still relatively affordable relative to its age. Worth trying, but I enjoy the youthfulness of the 15 year old more at this point.  86/100"
1009,1009-276,06.03.2021,3.0,"Aroma: Er duftet wunderbar nach Oloroso Sherry, ich könnte stundenlang daran riechen.  Geschmack: Es bleibt viel von dem Sherry, Süße übernimmt, recht wenig Holznoten und doch wenig komplex für einen 25-jährigen Whisky.   Abgang: Sherrysüße bleibt für eine Weile, aber nicht besonders lang.  Kommentar: Nach den 4.6 Sternen im Schnitt hier war ich doch etwas enttäuscht..."
1009,1009-277,06.03.2021,5.0,Kommentar: Für mich der Top Sherry Whisky (unter den bezahlbaren Scotch). Noch besser als die Glendronach's (18 bzw. 21 Jahre)!
1009,1009-278,07.03.2021,5.0,
1009,1009-279,06.07.2021,4.0,
1009,1009-280,29.08.2021,5.0,Kommentar:  <Früchte> <Sherry> <Rauch>
1009,1009-281,07.11.2021,2.0,"Aroma:  Wie Beschrieben, aber auch etwas Banane.  Geschmack:   Abgang:   Kommentar:  Wirkt etwas dünn und von den 25 schmeckt man leider nicht viel, schade! Die Zahl ""25"" kann hier ein gutes Preis-Leistungs-Verhältnis suggerieren, das es leider nicht gibt."
1009,1009-282,05.11.2021,,"Nosing: meaty and dark fruits apricot, <Pflaume> <Erdbeere> <Beeren> jam, <Karamell> a little bit of <Zimt> , <Rosine> <Sherry> <Kaffee> beans  Taste: <Getrocknete Früchte> <Eiche> <Sherry> <Malz> mustiness: <Dunkle Schokolade> , mouthwatering  Finish: medium-long <Eiche> <Sherry> <Getrocknete Früchte> <Leder>  very pleasant  Comment: Very complex, unbeatable quality and age to price ratio, like all Grenfarclas whiskys."
1009,1009-283,30.11.2021,5.0,Aroma: <Eiche> <Sherry> <Nüsse>   Geschmack: <Getrocknete Früchte> <Sherry>   Abgang: <Schokolade> <Dunkle Schokolade>  Kommentar:
1009,1009-284,30.12.2021,5.0,"Aroma: <Sherry> <Trauben> <Beeren> <Getrocknete Früchte> <Banane> <Früchte> <Honig>  Sehr voll und intensiv gleich zu Beginn. Klar der Sherry im Vordergrund, welcher mit Komplexität aufwartet. Mit dunklen Noten von Beeren und Trauben. Dahinter dann noch Trockenfrüchte und Bananen mit leichter Honigsüße.   Geschmack: <Trauben> <Beeren> <Getrocknete Früchte> <Süße>  Im Geschmack spiegeln sich die tollen Aromen des Geruches absolut wieder. Ein dunkle Früchtekompott. Überraschend süßlich. Insgesamt unglaublich rund und ein sehr weiches Mundgefühl.  Abgang: <Sherry> <Eiche> <Kaffee>  Im Abgang baut sich die Eiche nach und nach auf. Dazu eine Kaffeenote ohne große Bitterkeit.    Kommentar: Ein wirklich hervorragender Whisky. Toll ausbalanciert, rund, komplex und so intensiv, dass keine alkoholische Note wahrnehmbar ist."
1009,1009-285,17.01.2022,4.0,"Aroma: <Sherry> <Eiche> <Walnuss>   Geschmack: <Sherry> <Eiche> <Kaffee> <Süße>   Abgang: <Sherry> <Eiche> <Kaffee>   Kommentar: hab d. 25 jährigen f unter 100€ ( vor ca 2 Jahren)erstanden. Jetzt an d Feiertagen geöffnet. Sehr schöner Sherrywhisky mit deutlicher Kaffeenote und angenehmer Eiche, keine unangenehme Bitterkeit. Sehr schöner Whisky u komplex. Für mich gute 4 Sterne. Hat auch allen Mitverkoster gut bis sehr gut gefallen. Gegenüber dem Acnoc 24 hat dieser d Nase vorn. Ob ich für ihn üb 140€ ausgeben würde..als Nachkauf eher nicht. Die Glenfarclasnote eindeutig. Bin gespannt wie d Whisky sich noch entwickelt!"
1009,1009-286,04.02.2022,5.0,"Aroma: <Brombeere> <Honig> <Gewürze> <Zimt> <Orange>   Geschmack: <Gewürze> <Früchte> <Süße> <Honig> <Orange> <Rosine> <Eiche>   Abgang: <Dunkle Schokolade> <Eiche> <Honig>   Kommentar: Wow, echt ein tolles Erlebnis, dieser Whisky ist echt super lecker, bis jetzt mein liebster von Glenfarclas."
1009,1009-287,01.03.2022,5.0,
1009,1009-288,01.03.2022,2.0,
1009,1009-289,02.03.2022,5.0,
1009,1009-290,02.03.2022,5.0,
1009,1009-291,02.03.2022,4.0,
1009,1009-292,02.03.2022,4.0,<Sherry> <Eiche>   Der 21er ist unterm Strich besser
1009,1009-293,02.03.2022,3.0,
1009,1009-294,02.03.2022,5.0,
1009,1009-295,02.03.2022,4.0,
1009,1009-296,02.03.2022,5.0,
1009,1009-297,03.03.2022,5.0,"Hervorragend ausgewogen, bezahlbarste Möglichkeit, einen so alten Single Malt zu genießen."
1009,1009-298,03.03.2022,4.0,
1009,1009-299,03.03.2022,4.0,
1009,1009-300,03.03.2022,5.0,"Aroma: Sherry,  Eiche, dunkle Früchte,  Beeren, Orange, Banane   Geschmack: Sherry, wieder reife Früchte,  Orangen,  Banane, Eiche, Süsse  Abgang: langer Abgang, siehe Geschmack   etwas Schokolade mischt sich dazu  Kommentar: sehr komplex. Unbedingt sollte man sich Zeit für diesen Whisky nehmen."
1009,1009-301,04.03.2022,4.0,Kommentar:  <Sherry> <Eiche> <Süße> <Kirsche>
1009,1009-302,07.03.2022,4.0,Aroma: <Sherry> <Dattel> <Früchte> <Trauben>   Geschmack: <Sherry> <Gewürze> <Eiche> <Nüsse> <Zitrus>   Abgang: <Eiche> <Gewürze> <Honig> <Sherry>   Kommentar:
1009,1009-303,07.03.2022,5.0,Aroma: <Süße> <Honig> <Früchte>   Geschmack: <Schokolade> <Sherry> <Getrocknete Früchte> <Eiche>   Abgang: <Süße> <Rauch>   Kommentar:
1009,1009-304,08.03.2022,5.0,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Eiche> <Süße>   Abgang: <Sherry> <Eiche> <Süße>   Kommentar: sehr komplexer Whisky
1009,1009-305,08.03.2022,5.0,Aroma: <Feige> <Rosine> <Eiche> <Orange>   Geschmack: <Sherry> <Feige> <Dattel> <Rosine> <Orange> <Muskat> <Zimt>   Abgang: <Muskat> <Sherry> <Eiche>   Kommentar:
1009,1009-306,08.03.2022,5.0,Aroma: <Sherry><Früchte>   Geschmack: <Eiche> <Sherry> <Früchte> <Süße>   Abgang: <Eiche> <Sherry>   Kommentar:
1009,1009-307,09.03.2022,2.0,"Aroma: <Alkohol>   Geschmack: <Gewürze> <Sherry>   Abgang: <Eiche>   Kommentar: der Greign war schlecht, der Laphroaig gut und der Glenfarclas enttäuschend."
1009,1009-308,09.03.2022,5.0,"Aroma: <Früchte> <Sherry> <Honig> <Süße>   Geschmack: <Gewürze> <Getrocknete Früchte> <Sherry> <Schokolade>   Abgang: <Süße> <Gewürze> <Eiche>   Kommentar: Extrem leckerer Whisky, gefällt mir richtig gut, schön komplex, würzig und voll im Geschmack."
1009,1009-309,09.03.2022,5.0,Kommentar:  <Süße> <Sherry> <Honig> <Früchte>
1009,1009-310,09.03.2022,5.0,Kommentar: <Gewürze> <Sherry> <Eiche> <Süße>
1009,1009-311,10.03.2022,5.0,Aroma: <Sherry> <Honig> <Eiche>   Geschmack: <Sherry> <Süße> <Früchte> <Beeren> <Eiche>   Abgang: lang <Sherry>   Kommentar: einer meiner Favoriten
1009,1009-312,11.03.2022,5.0,Kommentar: <Eiche> <Sherry> <Gewürze> <Früchte> <Nüsse> <Kaffee>
1009,1009-313,11.03.2022,5.0,Aroma: Früchte Sherry Honig  Geschmack: Getrocknete Früchte Sherry Schokolade  Abgang: Sherry  Kommentar: Sehr guter Whisky bis jetzt einer der besten die ich grtrunken habe
1009,1009-314,12.03.2022,5.0,"Aroma: komplex:<Früchte> <Sherry> <Nüsse>   Geschmack: sehr komplex  Abgang: fein, lang   Kommentar:  <Eiche>"
1009,1009-315,12.03.2022,4.0,Kommentar:  <Eiche> <Gewürze> <Nüsse> <Sherry> <Getrocknete Früchte> <Früchte>
1009,1009-316,12.03.2022,4.0,Kommentar:  <Früchte> <Sherry> <Gewürze> <Eiche> <Nüsse> <Karamell> <Vanille>
1009,1009-317,14.03.2022,5.0,Aroma: <Getrocknete Früchte> <Sherry> <Schokolade> <Nüsse> <Früchte> <Gewürze>   Geschmack: <Sherry> <Getrocknete Früchte> <Mandeln> <Dunkle Schokolade> <Kaffee> <Gewürze> <Brombeere>   Abgang: <Eiche> <Sherry> <Leder>   Kommentar:
1009,1009-318,14.03.2022,5.0,"Aroma: <Sherry> <Süße> <Gewürze>   Geschmack: <Sherry> <Süße> <Früchte> <Getrocknete Früchte> <Rosine> <Gewürze> <Eiche> <Dunkle Schokolade>   Abgang: <Sherry> <Gewürze> <Dunkle Schokolade> <Süße>   Kommentar: Ein wunderbares Wechselspiel aus Süße, Würze, Eiche und Schokolade. Ein absoluter Top-Whisky!"
1009,1009-319,14.03.2022,5.0,Aroma: <Sherry> <Eiche> <Gewürze> <Nüsse> <Honig>   Geschmack: <Sherry> <Eiche> <Gewürze> <Herb> <Malz>   Abgang: <Eiche> <Gewürze> <Sherry> <Nüsse>   Kommentar: Absoluter Spitzen-Whisky! Sehr komplex und immer wieder interessant
1009,1009-320,15.03.2022,5.0,Aroma: <Sherry> <Eiche> <Malz> <Honig>   Geschmack: <Sherry> <Eiche> <Malz> <Herb> <Süße>   Abgang: <Sherry> <Eiche>   Kommentar:
1009,1009-321,14.03.2022,5.0,"Aroma: <Birne> <Süße> Eine Mischung aus Gummibärchen und Holz trockener Weißwein <Trauben> (reife grüne Trauben) <Sherry> candierte Früchte<Getrocknete Früchte> <Dattel> <Pflaume> <Apfel>   Geschmack: <Süße> <Herb> süß-herbe Aromen, man schmeckt das Alter, Speichelflussanregend, weich mild und ölig, der Alkohol ist kaum warnehmbar, wäre mit 46% sicher auch sehr spannend. <Trauben> <Leder> <Tabak> <Dunkle Schokolade> die herben Aromen sind aber sehr gut und angenehm eingebunden. Bei einem Schluck auch eine längere Assoziation von <Salz> davor und danach aber nie wieder. Wer weis, wo das herkam..  Abgang: <Herb> lang anhaltend  und tief, <Sherry> <Eiche>   Kommentar: Sehr eleganter Malt, sehr lecker, wenn nicht schon etwas gefällig."
1009,1009-322,17.03.2022,5.0,"Aroma: <Süße> <Vanille> <Sherry> <Grüner Apfel> <Rauch> <Minze>   Geschmack: <Süße> <Früchte> <Gewürze> <Honig> <Rauch> <Eiche>   Abgang: <Eiche> <Rauch> <Süße>   Kommentar: Es war wirklich ein schöner Abend. Das Live-Tasting hat Spass gemacht und die Whiskys waren jeweils schöne und auch höherwertige Vertreter Ihrer ""Gattung"", was ich besonders ansprechend fand. Ich fand die Auswahl sehr gelungen, da zwischen den Whiskys hervorragende Kontraste bestehen und man einen tollen Querschnitt präsentiert bekommt."
1009,1009-323,17.03.2022,5.0,"Aroma: <Sherry> <Eiche> <Süße>   Geschmack: <Sherry> <Süße> <Gewürze> <Nüsse>   Abgang: <Gewürze>   Kommentar: Glenfarclas ist Genuß pur, ob Sommer oder Winter"
1009,1009-324,19.03.2022,4.0,Kommentar:  <Süße> <Früchte> <Eiche> <Gewürze> <Kräuter>
1009,1009-325,25.03.2022,5.0,"Aroma:  Greign: <Banane> <Kuchen> (Hefeteig) Glenfarclas: <Apfel> <Erdbeere> <Sherry>  Laphroaig: <Lagerfeuer> <Zitrus> <Kräuter>   Geschmack: Greign: <Vanille> <Kuchen> (oder auch an Brötchen erinnernd) Glenfarclas: <Apfel> <Vanille> <Sherry>  Laphroaig: <Lagerfeuer> <Leder>   Abgang: Greign: <Weizen> <Eiche> (leicht im Hintergrund) Glenfarclas: <Eiche> <Früchte>  Laphroaig: <Rauch> <Eiche>   Kommentar: Mein erster Grainwhisky und ich war positiv überrascht, absolut empfehlenswert."
1009,1009-326,25.03.2022,5.0,"Aroma: <Früchte> <Süße> <Sherry>   Geschmack: <Sherry> <Süße> <Früchte> <Honig> <Kräuter>   Abgang:  <Gewürze> <Süße>  Kommentar:  Ein unfassbar schöner, runder und kompletter Whisky.  Nur leider etwas teuer."
1009,1009-327,31.03.2022,4.0,Aroma: <Sherry> <Nüsse> <Honig>   Geschmack: <Sherry> <Eiche> <Gewürze>   Abgang: <Eiche> <Gewürze> <Herb>   Kommentar: etwas zu Eichenlastig
1009,1009-328,01.04.2022,4.0,Aroma: <Sherry> <Malz> <Süße>   Geschmack: <Eiche> <Sherry> <Nüsse> <Mandeln> <Öl> Pfirsichmarmelade  Abgang: <Eiche> <Nüsse> <Sherry> <Gewürze>   Kommentar:
1009,1009-329,01.04.2022,5.0,Aroma:  <Sherry> <Eiche> <Zitrus> <Vanille> <Karamell> <Schokolade> <Pfirsich>  Geschmack:  <Sherry> <Früchte> <Zitrus> <Süße> <Zimt> <Malz>  Abgang:   Kommentar:
1009,1009-330,01.04.2022,5.0,Aroma: <Sherry> <Karamell> <Schokolade>   Geschmack: <Sherry> <Früchte> <Nüsse> <Honig>   Abgang: <Eiche> <Gewürze>   Kommentar: köstlich
1009,1009-331,02.04.2022,5.0,Aroma: <Zimt> <Zimt> <Orange> <Getrocknete Früchte>   Geschmack: <Pfeffer> <Orange> <Kaffee>   Abgang: <Dunkle Schokolade> <Pfeffer>   Kommentar:
1009,1009-332,02.04.2022,5.0,Kommentar:  <Eiche> <Gewürze> <Honig> <Beeren>
1009,1009-333,02.04.2022,5.0,Aroma: <Sherry> <Früchte>   Geschmack: <Sherry> <Eiche> <Früchte>   Abgang: <Eiche> <Gewürze>   Kommentar:
1009,1009-334,05.04.2022,5.0,Aroma: <Früchte> <Feige> <Süße>   Geschmack: <Eiche>   Abgang:   Kommentar:
1009,1009-335,06.04.2022,5.0,"Aroma: Heidekraut,  Honig, Getreide,  Beeren  Geschmack: Creme,  Eiche, Orange, Pflaume,   Abgang: Lang, wenig Würze, Cremig, Holz   Kommentar: Sehr gut. Preis top."
1009,1009-336,08.04.2022,5.0,Aroma: <Getrocknete Früchte> <Eiche> <Honig>   Geschmack: <Nelke> <Getrocknete Früchte> <Öl> <Karamell> <Beeren>   Abgang: <Öl> <Dunkle Schokolade> <Eiche>   Kommentar: Für den Preis in dieser Altersgruppe unschlagbar
1009,1009-337,10.04.2022,5.0,Kommentar: <Eiche> <Banane> <Sherry> <Getrocknete Früchte> <Süße>
1009,1009-338,11.04.2022,5.0,Aroma: <Süße> <Eiche>   Geschmack: <Eiche>   Abgang: <Eiche>   Kommentar:  sehr gut
1009,1009-339,11.04.2022,5.0,"Aroma: <Sherry> <Eiche>   Geschmack: <Öl> <Birne> <Karamell>   Abgang: <Karamell>   Kommentar: bisher mein leckerster Whisky, langer schöner Abgang"
1009,1009-340,09.04.2022,5.0,Aroma:   Geschmack:  Aroma: sehr fruchtig  Geschmack: viel süße mit Komplexität  Abgang: mittellanger Abgang  Kommentar: Ein wunderbar ausbalanciert Malt.Frucht und Komplexität kommen hier sehr gut zur Geltung.Wunderbare Aromen von Vanillie Zitrus undGewürzen.Dieser Tropfen kann sich absolut sehen lassen und muss sich nicht verstecken.Die sehr schön gestaltete Flasche ist repressentiv und kommt als Geschenk auch immer gut an.Preis-Leistung harmonieren Perfekt miteinander.....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................  Abgang:   Kommen
1009,1009-341,11.04.2022,5.0,Aroma: <Sherry> <Rosine>   Geschmack: <Birne> <Karamell>   Abgang: <Sherry> <Karamell>   Kommentar:
1009,1009-342,13.04.2022,5.0,Aroma: <Eiche> <Sherry> <Süße>   Geschmack: <Getrocknete Früchte> <Nüsse> <Eiche> <Früchte>   Abgang: <Eiche> <Sherry>   Kommentar:
1009,1009-343,16.04.2022,5.0,Kommentar:  <Eiche> <Nüsse> <Sherry> <Früchte> <Vanille> <Zitrone> <Dunkle Schokolade>
1009,1009-344,17.04.2022,5.0,"Aroma: Sherry, Eiche, dunkle Früchte, Beeren, Karamell <Sherry> <Eiche> <Beeren> <Karamell>  Geschmack: weich, Karamell, reife Früchte und intensiv nach Sherry <Karamell> <Früchte> <Sherry>  Abgang: Intensiv und lang (sehr lang), Sherry und etwas Rauch. <Sherry> <Rauch>  Kommentar: Ein Glenfarclas ist immer eine gute Wahl: der 25-jährige insbesondere, sehr komplex. Zeit lassen, damit sich Aroma und Geschmack im Glas entwickeln kann!"
1009,1009-345,21.04.2022,5.0,"Aroma: Eiche, süß, angehmer Sherry, frischer Tabak, Zigarrenschachtel, Vanille, Nüsse, Trockenpfirsich, Malz, Orangen, Traubenzucker   Geschmack: süß, mild und ölig, dann entfaltet sich das volle Volumen und die würzige Eiche wird immer stärker, keine Spur von Alkohol, Anklänge von Honig, leichte Kräuternoten, Milchkaffee, Orangen   Abgang: lang und kraftvoll, würzige Eiche, weißer Pfeffer, Milchschokolade die langsam zur dunklen Schokolade wird, schwarzer Kaffee mit leichter Bitterkeit, zurück bleibt leicht angebrannte Eiche und etwas Trockenheit  Kommentar: Ein unfassbar komplexes Gesamterlebnis!"
1009,1009-346,26.04.2022,5.0,Aroma: <Sherry> <Honig> <Eiche>   Geschmack: <Sherry> <Eiche> <Süße>   Abgang: <Sherry> <Eiche> <Süße>   Kommentar:
1009,1009-347,26.04.2022,5.0,Aroma: <Sherry> <Dattel> <Kuchen> Sehr kräftig!  Geschmack: <Sherry> <Eiche> <Süße> <Herb> Komplex  Abgang: <Sherry> <Eiche>   Kommentar: Ein wirklich sehr komplexer aber dennoch runder Whisky!
1009,1009-348,28.04.2022,5.0,Aroma: <Sherry> <Schokolade>   Geschmack: <Sherry> <Honig> <Getrocknete Früchte>   Abgang: <Getrocknete Früchte> <Karamell> <Zitrus>   Kommentar: Für den Preis ein einzigartiges Erlebnis. Wunderbar komplex mit so vielen verschiedenen Geschmacksnuancen.
1009,1009-349,29.04.2022,5.0,<Sherry> <Eiche> <Süße> <Karamell> <Getrocknete Früchte>
1009,1009-350,02.05.2022,5.0,Aroma: <Eiche> <Süße> <Sherry> <Tabak> <Vanille> <Nüsse> <Rosine>   Geschmack: <Süße> <Öl> <Eiche> <Süße> <Kräuter> <Kaffee> <Orange>   Abgang: <Eiche> <Pfeffer> <Schokolade> <Kaffee> <Rosine>   Kommentar:  Ein sehr komplexer Mild Süßer und fruchtiger und leichten Eichen Noten.  Man schmeckt und erlebt die 25 jährige Qualität. Ein Hammer.
1009,1009-351,03.05.2022,5.0,Aroma:   Geschmack: <Eiche> <Sherry> <Süße> <Herb>   Abgang:   Kommentar:
1009,1009-352,05.05.2022,4.0,"Aroma: <Sherry> <Nüsse> <Leder> <Früchte> <Tabak> <Süße> <Gewürze> <Malz>   Geschmack: :<Sherry> <Getrocknete Früchte> <Süße> <Nüsse> <Gewürze> <Eiche>   Abgang: <Sherry> <Getrocknete Früchte> <Herb> <Eiche> <Dunkle Schokolade>   Kommentar: Komplex, das Alter ist spürbar. Ein toller Whisky - keine Frage! Ich hatte mir aber um ehrlich zu sein etwas mehr davon versprochen..."
1009,1009-353,05.05.2022,3.0,Aroma: <Süße>   Geschmack: <Sherry> <Eiche>   Abgang: <Süße> <Sherry> <Gewürze>   Kommentar:
1009,1009-354,08.05.2022,4.0,Aroma:  <Beeren> <Getrocknete Früchte> <Rosine> <Malz>  Geschmack:  <Getrocknete Früchte> <Rosine> <Sherry> <Beeren> <Zimt> <Malz> <Eiche> <Vanille>  Abgang:  <Sherry> <Vanille> <Eiche>  Kommentar:
1009,1009-355,09.05.2022,5.0,Aroma: <Eiche> <Sherry>   Geschmack: <Sherry> <Süße>   Abgang: <Eiche> <Beeren>   Kommentar: alt gleich gut
1009,1009-356,15.05.2022,5.0,Aroma: <Sherry> <Süße> <Früchte> <Gewürze>   Geschmack: <Sherry> <Süße> <Früchte> <Gewürze>   Abgang: <Eiche> <Sherry> <Gewürze> <Süße>   Kommentar:
1009,1009-357,05.05.2022,5.0,"Aroma:  <Eiche> <Sherry> <Früchte> <Getrocknete Früchte> <Rosine> sahniges <Karamell> <Honig> <Floral> <Zitrus>  Geschmack:  <Sherry> <Getrocknete Früchte> <Früchte> <Vanille> <Mandeln> <Öl> <Kaffee> <Eiche>  Abgang:  <Eiche> <Getrocknete Früchte> <Sherry> <Kaffee> <Herb>  Kommentar:  Ein wahnsinnig schöner Whisky, komplex, weich und trotzdem schwer. Viel Eiche die ich bereits in der Nase deutlich finde, aber wirklich bitter wird er selbst im Abgang nicht, auch wenn dort die 25 Jahre endgültig spürbar sind. Keine totale Sherrybombe, sondern einfach ein gut und lang gereifter Früchtekorb, cremig im Mund, einfach toll. Und wenn man sieht was andere 25 y kosten ist sogar das PLV nichtmal schlecht…"
1009,1009-358,17.05.2022,4.0,"Aroma: Dunkle Schokolade  Geschmack: Glenfarclas typisch eher kräftig  Abgang: auch wieder Glenfarclas typisch, kräftig nicht hochkomplex  Kommentar: Nicht meine 1. Wahl bei einem 25 jährigen aber auch kein Fehlkauf <Sherry> bemerkbar und sehr passend <Eiche> vor allem in der Nase"
1009,1009-359,23.05.2022,5.0,Aroma: <Eiche> <Nüsse>   Geschmack: <Rauch> <Sherry>   Abgang: <Eiche>   Kommentar:
1009,1009-360,24.05.2022,5.0,Aroma: <Sherry> <Eiche>   Geschmack: <Sherry> <Karamell>   Abgang: <Sherry>   Kommentar:
1009,1009-361,25.05.2022,5.0,Aroma: <Eiche> <Sherry> <Süße> <Früchte>   Geschmack: <Eiche> <Sherry> <Süße> <Früchte>   Abgang: <Eiche> <Sherry> <Süße> <Früchte>   Kommentar:
1009,1009-362,27.05.2022,5.0,Aroma: <Sherry> <Süße> <Früchte> <Beeren>   Geschmack: <Sherry> <Süße> <Früchte> <Beeren>   Abgang: <Dunkle Schokolade> <Eiche> <Süße>   Kommentar: Erstklassiger Whisky
1009,1009-363,31.05.2022,5.0,Aroma: <Sherry> <Eiche> <Früchte>   Geschmack: <Sherry> <Süße> <Früchte> <Eiche>   Abgang: <Eiche> <Sherry> <Früchte>   Kommentar:
1009,1009-364,31.05.2022,5.0,Kommentar:  <Beeren> <Schokolade> <Vanille> <Honig> <Sherry> <Kaffee>
1009,1009-365,09.06.2022,5.0,Kommentar:  <Eiche> <Früchte> <Rauch> <Sherry>
1009,1009-366,12.06.2022,5.0,Aroma: <Eiche> <Sherry>   Geschmack: <Dattel> <Getrocknete Früchte> <Schokolade> <Dunkle Schokolade>   Abgang:   Kommentar:
1009,1009-367,12.06.2022,5.0,Aroma: <Sherry> <Dattel> <Feige> <Leder>   Geschmack: <Getrocknete Früchte> <Dattel> <Walnuss> <Eiche> <Früchte>   Abgang: <Eiche> <Sherry>   Kommentar:
1009,1009-368,20.06.2022,5.0,Kommentar: <Malz> <Früchte> <Nüsse> <Karamell> <Vanille> <Öl> <Herb> <Leder> <Gewürze> <Eiche>
1009,1009-369,28.06.2022,5.0,Aroma: <Sherry> <Honig> <Eiche>   Geschmack: <Eiche> <Sherry> <Getrocknete Früchte> <Pfeffer>   Abgang: <Dunkle Schokolade> <Leder> <Schokolade>   Kommentar:
1009,1009-370,02.07.2022,5.0,Aroma: <Sherry> <Feige> <Getrocknete Früchte> <Schokolade>   Geschmack: <Sherry> <Süße> <Dattel>   Abgang: <Sherry> <Sherry> <Sherry>   Kommentar: Typisch Glenfarclas. absolute Kaufempfehlung!!
1009,1009-371,12.07.2022,5.0,Aroma: <Süße> <Früchte>   Geschmack: <Eiche> <Sherry>   Abgang: <Gewürze> <Herb>   Kommentar:
1009,1009-372,15.07.2022,5.0,Aroma: <Sherry> <Honig> <Nüsse>   Geschmack: <Sherry> <Süße>   Abgang: <Sherry> <Süße> <Gewürze>   Kommentar:
1009,1009-373,18.07.2022,5.0,Aroma: <Apfel> <Getrocknete Früchte> <Eiche> <Gewürze>   Geschmack: <Sherry> <Süße> <Apfel>   Abgang: <Eiche> <Sherry>   Kommentar:
1009,1009-374,19.07.2022,5.0,Aroma: <Honig> <Sherry> <Nüsse>   Geschmack: <Sherry> <Eiche> <Schokolade>   Abgang: <Eiche> <Sherry> <Dunkle Schokolade>   Kommentar: Ein sehr gelungener Whisky. Hier stimmt alles. Erste Sahne
1009,1009-375,29.07.2022,5.0,Aroma: <Karamell> <Brombeere> <Eiche>   Geschmack: <Sherry> <Getrocknete Früchte> <Schokolade>   Abgang: <Sherry> <Süße> <Früchte>   Kommentar:
1009,1009-376,02.08.2022,5.0,"Aroma: <Eiche> <Malz> <Gerste> <Früchte> <Gewürze>   Geschmack:   Abgang:   Kommentar: Schöner Whisky, der selbst heute in der Preisklasse wenig Konkurrenz hat."
1009,1009-377,04.08.2022,5.0,Kommentar:  <Honig> <Sherry> <Nüsse> <Eiche>
1009,1009-378,09.08.2022,5.0,Kommentar:  <Eiche> <Sherry> <Rauch> <Honig>
1009,1009-379,11.08.2022,5.0,Aroma: <Süße> <Früchte> <Sherry>   Geschmack: <Süße> <Sherry> <Eiche>   Abgang: <Süße> <Sherry> <Eiche>   Kommentar:
1009,1009-380,11.08.2022,5.0,Aroma: <Sherry> <Honig> <Nüsse> <Eiche>   Geschmack: <Sherry> <Malz> <Eiche> <Gewürze>   Abgang: <Früchte> <Herb> <Sherry> <Eiche>   Kommentar:
1009,1009-381,12.08.2022,5.0,"Kommentar:  Gereifter, fertiger Whisky, der gefährlich süffig ist. Tolle Nase, wunderbarer Geschmack. Hervorragend. Wenn ich mal Alkoholiker werde, dann bitte mit diesem Whisky.  <Sherry> <Früchte> <Süße> <Eiche>"
1009,1009-382,15.08.2022,5.0,"Aroma: <Sherry> <Früchte> <Süße> <Honig>   Geschmack: <Sherry> <Getrocknete Früchte>   Abgang: <Honig> <Karamell> <Eiche>   Kommentar: Sein Geld allemal wert, erstklassiger Whisky. Nicht unbedingt als erste Flasche zu empfehlen, aber wenn man gerne mal etwas hochwertigeres haben möchte, meine erste Wahl."
1009,1009-383,19.08.2022,5.0,"Aroma: <Sherry> <Gewürze> <Süße>   Geschmack: <Getrocknete Früchte> <Süße> <Gewürze> <Ananas>   Abgang: <Süße> <Sherry> <Eiche>   Kommentar: Richtig guter Whisky, jeden Cent wert unbedingt probieren"
1009,1009-384,20.08.2022,5.0,"Aroma: <Sherry> <Honig> <Dunkle Schokolade> <Früchte>   Geschmack: <Sherry> <Gewürze> <Eiche> <Schokolade>   Abgang: <Sherry> <Eiche> <Sherry> <Kaffee>   Kommentar: schöner alter, komplexer Glenfarclas"
1009,1009-385,24.08.2022,4.0,Aroma: <Eiche> <Sherry> <Süße>   Geschmack: <Sherry> <Eiche> <Malz>   Abgang: <Eiche> <Sherry>   Kommentar:
1009,1009-386,28.08.2022,5.0,Aroma: <Sherry> <Früchte> <Eiche> <Kuchen>   Geschmack: <Sherry> <Eiche> <Früchte> <Kuchen>   Abgang: <Sherry> <Eiche> <Süße>   Kommentar:
1009,1009-387,01.09.2022,5.0,Aroma: <Eiche> <Sherry>   Geschmack: <Süße> <Früchte>   Abgang:   Kommentar:
